DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2010,1.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2011,4.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2012,3.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2013,1.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2014,0.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2015,-0.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2016,0.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2017,3.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2018,2.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2019,2.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2020,1.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LT,2021,4.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2010,2.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2011,3.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2012,2.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2013,1.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2014,0.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2015,0.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2016,0.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2017,2.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2018,2.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2019,1.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2020,0.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LU,2021,3.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2010,-1.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2011,4.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2012,2.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2013,0.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2014,0.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2015,0.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2016,0.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2017,2.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2018,2.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2019,2.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2020,0.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,LV,2021,3.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2010,1.1,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2011,3.2,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2012,1.8,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2013,2.7,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2014,0.0,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2015,0.1,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2016,0.2,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2017,2.1,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2018,2.3,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2019,0.7,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2020,1.2,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MK,2021,3.4,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2010,2.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2011,2.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2012,3.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2013,1.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2014,0.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2015,1.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2016,0.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2017,1.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2018,1.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2019,1.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2020,0.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,MT,2021,0.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2010,0.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2011,2.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2012,2.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2013,2.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2014,0.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2015,0.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2016,0.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2017,1.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2018,1.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2019,2.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2020,1.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NL,2021,2.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2010,2.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2011,1.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2012,0.4,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2013,2.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2014,1.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2015,2.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2016,3.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2017,1.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2018,3.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2019,2.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2020,1.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,NO,2021,3.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2010,2.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2011,3.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2012,3.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2013,0.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2014,0.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2015,-0.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2016,-0.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2017,1.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2018,1.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2019,2.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2020,3.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PL,2021,5.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2010,1.4,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2011,3.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2012,2.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2013,0.4,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2014,-0.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2015,0.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2016,0.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2017,1.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2018,1.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2019,0.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2020,-0.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,PT,2021,0.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2010,6.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2011,5.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2012,3.4,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2013,3.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2014,1.4,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2015,-0.4,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2016,-1.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2017,1.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2018,4.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2019,3.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2020,2.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RO,2021,4.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2010,6.2,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2011,11.2,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2012,7.4,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2013,7.7,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2014,2.3,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2015,1.5,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2016,1.3,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2017,3.3,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2018,2.0,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2019,1.9,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2020,1.8,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,RS,2021,4.0,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2010,1.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2011,1.4,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2012,0.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2013,0.4,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2014,0.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2015,0.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2016,1.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2017,1.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2018,2.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2019,1.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2020,0.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SE,2021,2.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2010,2.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2011,2.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2012,2.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2013,1.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2014,0.4,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2015,-0.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2016,-0.2,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2017,1.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2018,1.9,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2019,1.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2020,-0.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SI,2021,2.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2010,0.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2011,4.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2012,3.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2013,1.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2014,-0.1,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2015,-0.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2016,-0.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2017,1.4,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2018,2.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2019,2.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2020,2.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,SK,2021,2.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2010,8.6,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2011,6.5,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2012,9.0,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2013,7.5,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2014,8.9,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2015,7.7,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2016,7.7,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2017,11.1,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2018,16.3,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2019,15.2,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2020,12.3,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,TR,2021,19.6,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,UK,2010,3.3,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,UK,2011,4.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,UK,2012,2.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,UK,2013,2.6,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,UK,2014,1.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,UK,2015,0.0,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,UK,2016,0.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,UK,2017,2.7,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,UK,2018,2.5,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,UK,2019,1.8,
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2010,2.6,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2011,3.9,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2012,2.2,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2013,1.3,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2014,1.3,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2015,-0.8,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2016,0.5,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2017,1.7,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2018,2.2,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2019,1.3,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2020,0.8,d
ESTAT:TEC00118(1.0),19/10/22 11:00:00,A,RCH_A_AVG,CP00,US,2021,5.4,d
